,Unnamed: 0,id,userName,userImage,date,score,scoreText,url,title,text,replyDate,replyText,version,thumbsUp,criterias,App_Id,label
10,10,gp:AOqpTOFRlO13wIXSQxtM5hSbO8oQ3THhujhohFi3wOgnr6IujS4Jo0C9qVLVnzG1wwBQGsVb85lB4_T96QHz2g,SFS Playz,https://play-lh.googleusercontent.com/a-/AOh14Gg_1DFVhYiyd6AKhhNfCaVy33jHHxJ6jB_E-CayRA,2020-07-07T19:03:56.356Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOFRlO13wIXSQxtM5hSbO8oQ3THhujhohFi3wOgnr6IujS4Jo0C9qVLVnzG1wwBQGsVb85lB4_T96QHz2g,,This game is awesome. But theres this one thing i want you to fix. You cant delete/edit a scenario without it creating a another one.,,,1.01415_ELA,0,"[{'criteria': 'vaf_games_genre_incremental', 'rating': 2}, {'criteria': 'vaf_games_classic', 'rating': 3}, {'criteria': 'vaf_games_multi_player_friends', 'rating': 1}]",age.of.civilizations2.jakowski.lukasz,1
11,11,gp:AOqpTOHOA9yEyuAYOIHuV7Ku2cVbFcj9xPqkSsYAcJpH0kBB9j3pb6nJrB3HH45eqiUiu_ZnnlQTvjW9GnTtyQ,thinlatvia,https://play-lh.googleusercontent.com/a-/AOh14GjYcGo0z-1auOLEmXok5aHW8aMne7VGyDYSpa9Wtg,2020-05-18T03:13:07.293Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOHOA9yEyuAYOIHuV7Ku2cVbFcj9xPqkSsYAcJpH0kBB9j3pb6nJrB3HH45eqiUiu_ZnnlQTvjW9GnTtyQ,,It's a very nice game but there should be more scenarios or it should tell how to make a proper scenario,,,1.01415_ELA,0,"[{'criteria': 'vaf_games_rating_controls', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,2
12,12,gp:AOqpTOH6ceC999eybd9pSoaHWnWzE4SeizzfcTFS68IwZI_d3AlmEpuTTYdJYgPgrPv6kapnclFk6ppmVl7fYw,RyuZuto,https://play-lh.googleusercontent.com/a-/AOh14GiNUq39L41Qwg_RQgIFr5WviBju5F96dENL7WDQFg,2019-02-15T13:47:28.324Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOH6ceC999eybd9pSoaHWnWzE4SeizzfcTFS68IwZI_d3AlmEpuTTYdJYgPgrPv6kapnclFk6ppmVl7fYw,,"please add the tutorial in game on how to add leader image and music file, on pc is easy but here i don't know how",,,1.01415_ELA,0,"[{'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,2
13,13,gp:AOqpTOGtvZvnfDXcUo212xmCAfKk49q19pOV93CovLrRhYlGIfC22DIedTqls_VjQgTmKTUax3UEbb8uZWFGLA,Just an average Sukhoi 33,https://play-lh.googleusercontent.com/a-/AOh14GhIGE-_SF16h7TkE3qXWFhDQJXxbAJa3bKnsEpK,2020-11-14T12:12:14.174Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOGtvZvnfDXcUo212xmCAfKk49q19pOV93CovLrRhYlGIfC22DIedTqls_VjQgTmKTUax3UEbb8uZWFGLA,,Please add a Cold War scenario with new features and decisions like nukes,,,1.01584_ELA,0,"[{'criteria': 'vaf_games_genre_strategy_rpg', 'rating': 2}, {'criteria': 'vaf_games_interactive', 'rating': 1}, {'criteria': 'vaf_games_multi_player_friends', 'rating': 2}]",age.of.civilizations2.jakowski.lukasz,2
14,14,gp:AOqpTOG5oKl-zqKT2Xmu-lgmlqofGhKlNvWdqXxxUQD6QXVGXN2obU0sMPiJeJ8x5YvHXK2S8Ao9HDj0KZ5LHA,Conrad Pat,https://play-lh.googleusercontent.com/a-/AOh14GgdHNVK6FOmTlAo5YW73mgVxPCKSWFA4Nx_fLjn,2018-12-13T02:33:03.308Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOG5oKl-zqKT2Xmu-lgmlqofGhKlNvWdqXxxUQD6QXVGXN2obU0sMPiJeJ8x5YvHXK2S8Ao9HDj0KZ5LHA,,"A truly marvelous and revolutionary game. Age of civilizations 2 redefines grand strategy games on mobile as a whole. It is arguably THE BEST grand strategy game on the mobile markets with its only real ""competitors"" being Easytech games and Realpolitiks Mobile. Only changes I think would heavily benefit the experience is online multiplayer instead of only hot seat multiplayer and an official website or method for mobile users to share their custom scenarios with the community as currently, to my knowledge there is no way for mobile users to do such a thing. Overall this game is well worth the cost and arguably the quality is worth a lot more.",,,1.01415_ELA,1,"[{'criteria': 'vaf_games_rating_controls', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,2
15,15,gp:AOqpTOE_N6x_7rLyVNB4558iRNsRJl5yfZIINiETB-7b0SryCEVUciMtBl9rw6Iby1-y7nPv9P5l4UAHwkDIyA,paul haverty,https://play-lh.googleusercontent.com/a-/AOh14GjwxA5QZVIByCBc5bG3ujH4yBdPbk49vsNzekVoyQ,2020-06-28T11:12:07.859Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOE_N6x_7rLyVNB4558iRNsRJl5yfZIINiETB-7b0SryCEVUciMtBl9rw6Iby1-y7nPv9P5l4UAHwkDIyA,,If you could make it so i can leave the app and return without it restarting the game back to the nearest save that would be nice. maybe make it autosave more often idk,,,,0,"[{'criteria': 'vaf_games_genre_artillery', 'rating': 2}, {'criteria': 'vaf_games_challenging', 'rating': 3}, {'criteria': 'vaf_games_feature_leaderboard', 'rating': 2}]",age.of.civilizations2.jakowski.lukasz,2
16,16,gp:AOqpTOH2EWiWq7Y6yIHAo5mIlW8Pjz3Bfte_cSsqzvLyfq9IrYgUyf8DbL0gGC8fdyN2j7N7F5x_vHnfVEGzqw,Hami Ratana-walshaw,https://play-lh.googleusercontent.com/a/AATXAJwyuTTRFlSsA4o4dGbVKUqxdnmtkJ4Hydzvh5kz=mo,2020-10-19T05:56:12.502Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOH2EWiWq7Y6yIHAo5mIlW8Pjz3Bfte_cSsqzvLyfq9IrYgUyf8DbL0gGC8fdyN2j7N7F5x_vHnfVEGzqw,,Would like more features to do,,,1.01415_ELA,0,"[{'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,0
17,17,gp:AOqpTOHsmOg-WGpCWru0V-7J97ay7ng4wnf9KWHEOVB31ui3me1bW8jRF3xSWjycZZ3eaxkkNr-vc3Our3vCNA,Nobodies,https://play-lh.googleusercontent.com/a-/AOh14GhUx6sFmDtkUwvgIvvdXBayAub13PyMieKObolO7g,2019-06-16T08:20:19.622Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOHsmOg-WGpCWru0V-7J97ay7ng4wnf9KWHEOVB31ui3me1bW8jRF3xSWjycZZ3eaxkkNr-vc3Our3vCNA,,"This game is the one of the greatest Mobile strategy game, this game is the mix of HOI4 and Victoria II which are the best games ever. This game is the best, 100% recommended",,,1.01415_ELA,0,"[{'criteria': 'vaf_games_rating_controls', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,0
18,18,gp:AOqpTOHkMx1p0_bcPd6VGCPicUWtWXYBuryac11uu0-Ug73ob_ogh8gio3R_GOsHXcd9wr5VvUaALfjQV5ETOQ,Aashish kharat,https://play-lh.googleusercontent.com/a-/AOh14Ggfc69IEdxU9peKDl4TwIFMZwA04mwAlOJYKHJ6fg,2021-02-17T06:14:40.130Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOHkMx1p0_bcPd6VGCPicUWtWXYBuryac11uu0-Ug73ob_ogh8gio3R_GOsHXcd9wr5VvUaALfjQV5ETOQ,,"It is very exellent stratagy game and five star for it.but I have one opinion that please add scenario of Russian revolution,American independence,Northern war,thirty years war,world War1,cold war and various historical wars.please fix the bugs.",,,1.01584_ELA,0,"[{'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,2
19,19,gp:AOqpTOGqUiDAfm8rdauvotmDkNGhKxb_1keTYqEeJZo3KNLsGpRh5WAh7cL605sd0oDlMA7QoooQycedTRoacA,Jake Lambert,https://play-lh.googleusercontent.com/a-/AOh14GiTfv1OOaXY-O08j1kuhM0nwfpVa1uBfAcYLgWdcg,2018-12-11T15:21:05.730Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOGqUiDAfm8rdauvotmDkNGhKxb_1keTYqEeJZo3KNLsGpRh5WAh7cL605sd0oDlMA7QoooQycedTRoacA,,It is a great game. Can not wait for the next one.,,,1.01415_ELA,0,"[{'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,0
20,20,gp:AOqpTOF1J1aHq-7IMkYkAkePYE00DNYk1poVpG63d1e5Xj-I9XdCRJ1bubj3EAcwaaZ4whKZERmXN5fFdG7J4Q,Yus 18,https://play-lh.googleusercontent.com/a-/AOh14GhSqrkYBkyilq-8hUeAVoPGsMlQlubNjw3_7s6z,2019-11-13T21:41:09.880Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOF1J1aHq-7IMkYkAkePYE00DNYk1poVpG63d1e5Xj-I9XdCRJ1bubj3EAcwaaZ4whKZERmXN5fFdG7J4Q,,This game is amazing for people who live war sim games has a editor to make your own scenarios and has their own premade scenarios Only downside it lacks consistent updates and missing key moments in history for example it has ww2 but not ww1 or discovery of the new world,,,,0,"[{'criteria': 'vaf_games_genre_real_time_strategy', 'rating': 2}, {'criteria': 'vaf_games_simple', 'rating': 1}, {'criteria': 'vaf_games_single_player', 'rating': 1}]",age.of.civilizations2.jakowski.lukasz,2
21,21,gp:AOqpTOHik24qB2E6vOZaOVBVtUxeVrzV3NcleUPWEazYTaihBZnjWX0RgwuHxeL8q9-UUvK-4MmvbxE8MfF0Aw,Christie French,https://play-lh.googleusercontent.com/a/AATXAJzIXLrgp1IPsWMBSNfr1p37lTy2M13zCyFC6pYX=mo,2019-07-12T21:45:55.740Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOHik24qB2E6vOZaOVBVtUxeVrzV3NcleUPWEazYTaihBZnjWX0RgwuHxeL8q9-UUvK-4MmvbxE8MfF0Aw,,Very fun,,,1.01415_ELA,1,"[{'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,0
22,22,gp:AOqpTOFmykz4bKs1F66mV0X1_rbKV1sQcbceVG3Sskmh9Rdpo-SDGXDzRfxjYC_m3YK3VgLyaNGNvYNDmMkCGQ,Howdymynameishow,https://play-lh.googleusercontent.com/a-/AOh14GjjokygPTACpktobzqo5IX6KMKWOv8uBHD-8gPoAg,2019-03-27T01:35:14.450Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOFmykz4bKs1F66mV0X1_rbKV1sQcbceVG3Sskmh9Rdpo-SDGXDzRfxjYC_m3YK3VgLyaNGNvYNDmMkCGQ,,not buggy at all and i like geopolitical games like this.,,,1.01415_ELA,0,"[{'criteria': 'vaf_games_rating_controls', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,0
23,23,gp:AOqpTOGtmKJPjm-rpBcb6UzWLg9jes7F70QaGRKKaJJPr4pscUmrX0aq-g_EmWH9W7hK5d5pqhv37XLfAaD3vw,Deiscirt,https://play-lh.googleusercontent.com/a-/AOh14Gh3uQiQSB5y3y56o4byLhO24875GKwoIFeqmAuyfA,2019-11-02T00:27:11.497Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOGtmKJPjm-rpBcb6UzWLg9jes7F70QaGRKKaJJPr4pscUmrX0aq-g_EmWH9W7hK5d5pqhv37XLfAaD3vw,,I've been looking for a mobile game like this for years. Thanks.,,,1.01415_ELA,0,"[{'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,0
24,24,gp:AOqpTOFgMuiSDln1bwVh_yriFL3aMUs-I-A9HIinrTLdLPsAqGTzEWDcRO9-6lDigW4HcIN-rbkZOw6x0lP2-Q,Perla De Constantinopla,https://play-lh.googleusercontent.com/a/AATXAJzY0THrVUJ_3W52PMqE_1WBi3U-AkFXis33Dqzf=mo,2020-09-22T16:21:02.911Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOFgMuiSDln1bwVh_yriFL3aMUs-I-A9HIinrTLdLPsAqGTzEWDcRO9-6lDigW4HcIN-rbkZOw6x0lP2-Q,,It is incredible how detailed this game is!,,,1.01415_ELA,0,"[{'criteria': 'vaf_games_genre_roguelike', 'rating': 3}, {'criteria': 'vaf_games_subject_tank', 'rating': 2}, {'criteria': 'vaf_never_display_negative_ads_impact', 'rating': 2}]",age.of.civilizations2.jakowski.lukasz,0
25,25,gp:AOqpTOGzHqZQ600FKkyJVPfh2RM8tCpxpjSagJFzwXXXz98N5e_LnsBSVB9Lxe-LegDIuFBoQ9VIJpt-8Yq3TQ,arby's Inquisitor,https://play-lh.googleusercontent.com/a-/AOh14GidXAn7tzgMFiqbOHVoZfGGa2h0oIpjJT2OD0INtA,2020-05-18T16:29:09.428Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOGzHqZQ600FKkyJVPfh2RM8tCpxpjSagJFzwXXXz98N5e_LnsBSVB9Lxe-LegDIuFBoQ9VIJpt-8Yq3TQ,,Hoi4 but more random,,,1.01415_ELA,0,"[{'criteria': 'vaf_games_genre_incremental', 'rating': 2}, {'criteria': 'vaf_games_smooth', 'rating': 1}, {'criteria': 'vaf_games_simple', 'rating': 2}]",age.of.civilizations2.jakowski.lukasz,0
26,26,gp:AOqpTOFGcdRlHnVyU_sijB8ON6kxYvfQWWeT9RNKSymKM-JFnPT8gQnHp9KLymzS3YshMUlDdHWB1JOhsAebfQ,Maxwell Schmidt,https://play-lh.googleusercontent.com/a/AATXAJzazs7lxGZaaFjL9cva8zWmkB9_v2MdEJKigqv8=mo,2019-02-21T03:26:31.117Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOFGcdRlHnVyU_sijB8ON6kxYvfQWWeT9RNKSymKM-JFnPT8gQnHp9KLymzS3YshMUlDdHWB1JOhsAebfQ,,best strategy/sandbox game for phones. unmatched,,,,0,"[{'criteria': 'vaf_games_rating_controls', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,0
27,27,gp:AOqpTOFywJ-f7QLGg8rQiQAO4Tv6lxk__NYINuT-yp4O-PiinVodqjEbmXy7AehLO4wNfxwYCR-Biazkweyu4w,Jasailey,https://play-lh.googleusercontent.com/a-/AOh14GhpqevrjMNwEEeL1NJDDJPTbo_dSpLyLh_bTArh,2018-12-25T20:34:40.950Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOFywJ-f7QLGg8rQiQAO4Tv6lxk__NYINuT-yp4O-PiinVodqjEbmXy7AehLO4wNfxwYCR-Biazkweyu4w,,This game is honestly the best mobile app EVER. There are so many scenarios to choose from and so many countries . The only problem is the 99% glitch but it is easy to fix. EDIT: The 99% glitch doesn't happen anymore.,,,1.01415_ELA,1,"[{'criteria': 'vaf_games_genre_real_time_strategy', 'rating': 1}, {'criteria': 'vaf_games_works_offline', 'rating': 1}, {'criteria': 'vaf_games_challenging', 'rating': 1}]",age.of.civilizations2.jakowski.lukasz,1
28,28,gp:AOqpTOHkEKGTeqf6zVITptjDtJiH34pOReangG1kWkSLYpXZj4bHrl1qNZtbbPp1imsm0GPiV7fc6-nvlRTviw,Selena Witten,https://play-lh.googleusercontent.com/a/AATXAJxr6H5MI710uqcmXB81wk8fJS14e0GA8q236Ruj=mo,2020-04-14T19:21:49.586Z,5,5,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz&reviewId=gp:AOqpTOHkEKGTeqf6zVITptjDtJiH34pOReangG1kWkSLYpXZj4bHrl1qNZtbbPp1imsm0GPiV7fc6-nvlRTviw,,Its great kinda like hoi4 but simple,,,,0,"[{'criteria': 'vaf_games_intense', 'rating': None}, {'criteria': 'vaf_games_relaxing', 'rating': None}, {'criteria': 'vaf_games_genre_artillery', 'rating': None}]",age.of.civilizations2.jakowski.lukasz,0
