,Unnamed: 0,id,userName,userImage,date,score,scoreText,url,title,text,replyDate,replyText,version,thumbsUp,criterias,App_Id,label
513,513,gp:AOqpTOFrppY8bx5UqcWxJb1fDCoTqwDb9Qaq9EJPnx0CIB5QxdMUXha00uTGcYLUNyMgQgKh67kuFuK9NTuC4A,Austin Powers,https://play-lh.googleusercontent.com/a-/AOh14GiH1xV8agYStvAUwTD0Q9F8JVVXnMtuyzchLgLegQ,2015-06-19T00:47:56.416Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOFrppY8bx5UqcWxJb1fDCoTqwDb9Qaq9EJPnx0CIB5QxdMUXha00uTGcYLUNyMgQgKh67kuFuK9NTuC4A,,I hope they put the new papa Louie games on the app store,,,1.1.0,0,[],air.com.flipline.papasburgeriatogo,0
514,514,gp:AOqpTOFlXQX2VHesoxSbsrsPoQFNPQc3-3jHOR3zWJyeJS8rSey8d1IXT7m_L-7DzltCk0em47z0EXGgx9v7DA,King Gaming,https://play-lh.googleusercontent.com/a-/AOh14GhSKWQUY5Qht4HhvCNxlsKfvCNF4CquOXbMIZnZ,2020-11-21T14:37:37.824Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOFlXQX2VHesoxSbsrsPoQFNPQc3-3jHOR3zWJyeJS8rSey8d1IXT7m_L-7DzltCk0em47z0EXGgx9v7DA,,I reccomend these games even thought they are old it brings back so many memories,,,1.2.1,0,"[{'criteria': 'vaf_games_genre_massively_multiplayer_online', 'rating': 2}, {'criteria': 'vaf_games_classic', 'rating': 1}, {'criteria': 'vaf_games_subject_dentist', 'rating': 2}]",air.com.flipline.papasburgeriatogo,0
515,515,gp:AOqpTOEaaQWtZo4v-ihluSmGoKOi5C6hevi4zuG6NHLPZBknq0VohPfQA5panMfmpgtG3zRfBHJgWxCZqVugOA,Redd Adrianna,https://play-lh.googleusercontent.com/a-/AOh14Gi07LAosjAEX5tfok8Qu0iDktxcNlpp3MtknjJFTQ,2013-10-04T20:53:21.613Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOEaaQWtZo4v-ihluSmGoKOi5C6hevi4zuG6NHLPZBknq0VohPfQA5panMfmpgtG3zRfBHJgWxCZqVugOA,,I love this game although it doesn't work well on my tablet,,,1.0.0,0,[],air.com.flipline.papasburgeriatogo,1
516,516,gp:AOqpTOFEWxfXZv5-N4MYSjsX1YlyfilVQUsY6HA8w0gXWm5Z6xEAI4ZBtVFiBXtHalovvaiMo-f9mmQB6txwdA,Victoria A,https://play-lh.googleusercontent.com/a-/AOh14GiQ-XnX_OeWy7AFwjYLonpUg9fKMW5KY09ZpKh76g,2015-03-06T23:39:51.753Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOFEWxfXZv5-N4MYSjsX1YlyfilVQUsY6HA8w0gXWm5Z6xEAI4ZBtVFiBXtHalovvaiMo-f9mmQB6txwdA,,It is so fun,,,,0,[],air.com.flipline.papasburgeriatogo,0
517,517,gp:AOqpTOEpdLT1xE02wjwqRHyNp1ehiTW7q8S9tYp0iSPYYJxSqv6ZFHeoMXBioYBag9mUOEwQiw-rSV1uexdwlA,Kimberly Neal,https://play-lh.googleusercontent.com/a-/AOh14GjQUVYHjxUHZtl_LeSKtxToJpRAnW0tfioKJ3xOnA,2019-08-26T21:45:46.256Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOEpdLT1xE02wjwqRHyNp1ehiTW7q8S9tYp0iSPYYJxSqv6ZFHeoMXBioYBag9mUOEwQiw-rSV1uexdwlA,,love these games....,,,1.2.1,0,"[{'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}]",air.com.flipline.papasburgeriatogo,0
518,518,gp:AOqpTOEQvvBIoN5v6GR5_g3FqPEVVF4-IcU4Orhg5fQy2DxUZx_J1nSt0zqmbxMx57WFSaUuwhXpXBW2uiUgcg,Felipe8 Ramirez,https://play-lh.googleusercontent.com/a/AATXAJwW2uhyCzqjQ9_4l0LgCjUXSCv40QIV3G4ESaqX=mo,2015-06-15T00:47:38.413Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOEQvvBIoN5v6GR5_g3FqPEVVF4-IcU4Orhg5fQy2DxUZx_J1nSt0zqmbxMx57WFSaUuwhXpXBW2uiUgcg,,Its awesome but not hd,,,,0,[],air.com.flipline.papasburgeriatogo,0
519,519,gp:AOqpTOEcfGqgEAkM7U9Nlrpamnhbz68eFT01zsV-k8NcPBcvgXuKJR4FVxFkPWzvnON5WqCR4ihxCAq7ilmzyQ,kennetta wright,https://play-lh.googleusercontent.com/a/AATXAJy_nk2v97pLrA-oFWSy0mfA5BeQEKy3dK6L_7Jh=mo,2013-04-20T09:33:03.829Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOEcfGqgEAkM7U9Nlrpamnhbz68eFT01zsV-k8NcPBcvgXuKJR4FVxFkPWzvnON5WqCR4ihxCAq7ilmzyQ,,This game rocks my frost time playing it on my phone dam papa Louie games rocks I hope they bring more of his games on mobile,,,1.0.0,0,[],air.com.flipline.papasburgeriatogo,0
520,520,gp:AOqpTOHMzn1U2gWiytKwtQGCNtfah41XW2NmB1KTmKotLf0-7nURazzMjEM-mWiM_XPP_NLUr1MJ4fpR1F365g,killer980 gaming killer 980 gaming,https://play-lh.googleusercontent.com/a-/AOh14GjqC5vFTVDs2OxQpNnnQsvEaqMKt7AeX7UzyztN,2019-11-10T00:02:07.111Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOHMzn1U2gWiytKwtQGCNtfah41XW2NmB1KTmKotLf0-7nURazzMjEM-mWiM_XPP_NLUr1MJ4fpR1F365g,,I know it will be good,,,,0,"[{'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}]",air.com.flipline.papasburgeriatogo,0
521,521,gp:AOqpTOHiNAOXjBp9ZdlL-bw33dTjDHl2WYUccbm0d2I0tKBDdatuPJXxyNSQ8dt1CNTHEXp6d2xYdS5huQy9vg,Michelle Wade,https://play-lh.googleusercontent.com/a-/AOh14GiKE0bwu8guQZ1Bc_gEX-4yL29IMONu85ARpZYz,2016-03-22T22:17:31.532Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOHiNAOXjBp9ZdlL-bw33dTjDHl2WYUccbm0d2I0tKBDdatuPJXxyNSQ8dt1CNTHEXp6d2xYdS5huQy9vg,,I love this game it is highly addictive. It is way better than the desktop one they should add others also,,,1.1.1,6,[],air.com.flipline.papasburgeriatogo,0
522,522,gp:AOqpTOGpUkuSf7mxpCKzzZK5FLmuomwX_O-QCDklG0gx2UlVrnDuRZ5H_VGIyg2JVWX5eoZ_Tks61ZHcNKy87Q,Elizabeth Hines,https://play-lh.googleusercontent.com/a/AATXAJyNTqiap0unv_12xz18EmTrgCaKM4Kg0VT_tL4K=mo,2014-08-27T02:32:39.838Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOGpUkuSf7mxpCKzzZK5FLmuomwX_O-QCDklG0gx2UlVrnDuRZ5H_VGIyg2JVWX5eoZ_Tks61ZHcNKy87Q,,Cool game,,,1.0.2,0,[],air.com.flipline.papasburgeriatogo,0
523,523,gp:AOqpTOF9kmBuzqoNDR3UxbcX46tDY2n8mrZ573UJdDDpMZvA9YDSiGoR1B24tWWFJXQLwaXpB65fwD-7x3yHBQ,jules hermanto,https://play-lh.googleusercontent.com/a/AATXAJzZfL-Kb0GTOI_RC0I-2PZru_ygLN4j2NCutyMt=mo,2015-06-10T05:12:54.215Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOF9kmBuzqoNDR3UxbcX46tDY2n8mrZ573UJdDDpMZvA9YDSiGoR1B24tWWFJXQLwaXpB65fwD-7x3yHBQ,,"Keep up the good work,Developer!",,,,0,[],air.com.flipline.papasburgeriatogo,0
524,524,gp:AOqpTOF6jcNlwPWRHx7rwfdI1Sqp3tzrxX8X5piLzLeeDE79UP_stdvNVD8qhvDSfPVYd02XzjU5UPRYJlSocA,Taylor Vernell,https://play-lh.googleusercontent.com/a/AATXAJzocY90JI9VjEbXw-QUXSb6KaYCOd8WnwtPuNLO=mo,2013-08-24T05:31:36.457Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOF6jcNlwPWRHx7rwfdI1Sqp3tzrxX8X5piLzLeeDE79UP_stdvNVD8qhvDSfPVYd02XzjU5UPRYJlSocA,,Love this very diffent from the kindle HD 8.7,,,1.0.0,0,[],air.com.flipline.papasburgeriatogo,0
525,525,gp:AOqpTOGQYn_Og5VNisnRtRQlOaxwmjLNao2DkjC8bRQq4l9IWdpqdsgApLsRf9PVCAifVJxdYrC18MLGVhumgQ,Joshua Whitman,https://play-lh.googleusercontent.com/a-/AOh14GgNkqSSy7Ox-s0ZU6jW1vFojY1W1IjxPeSvRHDa,2016-05-30T17:45:54.912Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOGQYn_Og5VNisnRtRQlOaxwmjLNao2DkjC8bRQq4l9IWdpqdsgApLsRf9PVCAifVJxdYrC18MLGVhumgQ,,Very yummy,,,,0,[],air.com.flipline.papasburgeriatogo,0
526,526,gp:AOqpTOFHmQgxPENiX5XOGSLW64CsWLjuUSq-6aKwlrsMkWDLseBVXv-J-xS8R45TaV6F_sU3E_tPp5a88hKWEQ,Maria Alvarado,https://play-lh.googleusercontent.com/a-/AOh14Gi7oTgM1qNd-Vi2d6Jhu19bXtHefqUNR_6Zl8dE,2015-01-25T04:41:25.570Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOFHmQgxPENiX5XOGSLW64CsWLjuUSq-6aKwlrsMkWDLseBVXv-J-xS8R45TaV6F_sU3E_tPp5a88hKWEQ,,cool game,,,1.1.0,0,[],air.com.flipline.papasburgeriatogo,0
527,527,gp:AOqpTOEFziNrymj0K-L5Np36x4zjR4mxNOgo8ZfPPYIM1TtwjlHkSlWVsrYQE8CBbQ_ubnnTPsZyCaOzvgk7eg,Aleya Winn,https://play-lh.googleusercontent.com/a/AATXAJxtjPSysSwd-_1cwbN-jDvx3HF1uTYjGGN73Qv1=mo,2016-04-01T23:10:49.720Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOEFziNrymj0K-L5Np36x4zjR4mxNOgo8ZfPPYIM1TtwjlHkSlWVsrYQE8CBbQ_ubnnTPsZyCaOzvgk7eg,,Never can impress a closer,,,1.1.1,4,[],air.com.flipline.papasburgeriatogo,0
528,528,gp:AOqpTOG1MiNtvnVI5LpLPZL2RJaL63u-H4EzjLWYGfUpLWw3HbLPxK4vsB65vgXg_AGJITbn84r-I-ovXp1ixA,Dustin Kreger,https://play-lh.googleusercontent.com/a-/AOh14GhLVf3njEbJaF7XIx_EiJPELKg89byjjsNcadPQIA,2014-08-16T16:22:36.712Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOG1MiNtvnVI5LpLPZL2RJaL63u-H4EzjLWYGfUpLWw3HbLPxK4vsB65vgXg_AGJITbn84r-I-ovXp1ixA,,This game is the shiz,,,1.0.2,0,[],air.com.flipline.papasburgeriatogo,0
529,529,gp:AOqpTOH9YXp7MYpqkjoC7gJF91uFkHOmR-De2fH7GH_8WwGW_LQd-75VazwQnoURhh6DDRQiGYCGJoOUhgACuA,jasmine hardsen,https://play-lh.googleusercontent.com/a-/AOh14GjyHeAgpkdJqNEvZ8hoiqKRzmW-g9z1eloxYGkkXw,2014-06-13T18:50:39.854Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOH9YXp7MYpqkjoC7gJF91uFkHOmR-De2fH7GH_8WwGW_LQd-75VazwQnoURhh6DDRQiGYCGJoOUhgACuA,,It is very fun more stuff you can do on here then other cooking games I wish they get the rest of the papa games on here,,,1.0.1,0,[],air.com.flipline.papasburgeriatogo,0
530,530,gp:AOqpTOGoMytnl6aJJwm0rhgCIwO_WdhpODSDRA6ldYKyIxDRyZYENaITfbU5w2z2LegxUEfusfpmrYkSEYSBoA,Matthew Johnson,https://play-lh.googleusercontent.com/a/AATXAJzVIrw20Imym_ItrAWBh8Buqege37UMoO8MrYOm=mo,2013-12-11T18:00:07.780Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOGoMytnl6aJJwm0rhgCIwO_WdhpODSDRA6ldYKyIxDRyZYENaITfbU5w2z2LegxUEfusfpmrYkSEYSBoA,,Best game I've discovered on cooking I just downloaded and haven't stopped playing it yet 5 stars!,,,1.0.0,0,[],air.com.flipline.papasburgeriatogo,0
531,531,gp:AOqpTOF1X2ns1UrSzgoPnASPMSC3kmMDDI3IZAg_3L4XuHV5liDPpZq7FXpGqogVF3TOm2Da6-GIyXyC4UvEqA,Natalia J,https://play-lh.googleusercontent.com/a-/AOh14GhpD2C-BLjqpcAPHHza9ClJfYJqwbuzcjvvnUw5XQ,2013-02-26T02:32:33.274Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOF1X2ns1UrSzgoPnASPMSC3kmMDDI3IZAg_3L4XuHV5liDPpZq7FXpGqogVF3TOm2Da6-GIyXyC4UvEqA,,Its a very fun game and I believe that the website should change it to normal,,,,0,[],air.com.flipline.papasburgeriatogo,0
532,532,gp:AOqpTOEzPkxgceh8xhOFpv_-yNFLM86Mj7_Y__2saRBU61miInBT0Hjf6bGmLO-_w9hQOUHW6WIBggmXpBdIkg,hi hi,https://play-lh.googleusercontent.com/a-/AOh14GjTnzD9w3XxNs5yYVPRPm6mvsosg_c9rMnwe7Y5,2017-03-24T14:13:32.164Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOEzPkxgceh8xhOFpv_-yNFLM86Mj7_Y__2saRBU61miInBT0Hjf6bGmLO-_w9hQOUHW6WIBggmXpBdIkg,,Fun,,,1.1.2,7,"[{'criteria': 'vaf_games_single_player', 'rating': 1}, {'criteria': 'vaf_games_massively_multi_player', 'rating': 2}, {'criteria': 'vaf_games_works_offline', 'rating': 3}]",air.com.flipline.papasburgeriatogo,0
533,533,gp:AOqpTOGMy3PWwwVi6MFEbgwaVFifnbI-nxr-8i_I0eJsX1etX729P_3HGCW0FBzni47Yf1NvjM4txK6EGFkCzw,JestfulCompany,https://play-lh.googleusercontent.com/a-/AOh14GhnjljkrCyrAkkiClkfXrXkCJHPxfUedCsWD2Jqgw,2020-11-27T17:20:12.460Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOGMy3PWwwVi6MFEbgwaVFifnbI-nxr-8i_I0eJsX1etX729P_3HGCW0FBzni47Yf1NvjM4txK6EGFkCzw,,"Played this game so much when I was younger. Not the most content out of the Papa games, but still so fun. (This and pancakeria were probably the ones I played the most.) Edit: This version does have different build station, I liked the look of the old one, but I get this is for ease of use on mobile.",,,1.2.1,37,"[{'criteria': 'vaf_games_rating_controls', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}]",air.com.flipline.papasburgeriatogo,0
534,534,gp:AOqpTOHihcvQfby-1OfxPAEwL7VZNzT_L86nmxX0P0-OQgUBp6nKkEbutw6YoIfJoHd1IM79ztfgbTZI1e33Aw,Zakarot,https://play-lh.googleusercontent.com/a-/AOh14GhhRhdeNVochMxc-_G8s8Uk-bf142rWpT8UJhkYdw,2013-06-06T01:17:05.125Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOHihcvQfby-1OfxPAEwL7VZNzT_L86nmxX0P0-OQgUBp6nKkEbutw6YoIfJoHd1IM79ztfgbTZI1e33Aw,,This game is stupid yet awesome and funny,,,,0,[],air.com.flipline.papasburgeriatogo,0
535,535,gp:AOqpTOFKFNF1-WScbgmrfjhnQTOn0hXicD7b57bURVfsD8QHl60o1KvLfKCnoaZ4OgIZ2PnrAF4bYWBvrm0KDQ,unknown user,https://play-lh.googleusercontent.com/a-/AOh14Gir2WcW8iGNW8JenI7uHMbyxx9zxKcqh2R4KcuZWg,2020-05-27T16:14:09.490Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo&reviewId=gp:AOqpTOFKFNF1-WScbgmrfjhnQTOn0hXicD7b57bURVfsD8QHl60o1KvLfKCnoaZ4OgIZ2PnrAF4bYWBvrm0KDQ,,Its so good i love this app and its great for ipads,,,1.2.1,2,"[{'criteria': 'vaf_games_realistic', 'rating': None}, {'criteria': 'vaf_games_genre_tactical_rpg', 'rating': None}, {'criteria': 'vaf_games_intense', 'rating': None}]",air.com.flipline.papasburgeriatogo,0
