,Unnamed: 0,id,userName,userImage,date,score,scoreText,url,title,text,replyDate,replyText,version,thumbsUp,criterias,App_Id,label
2011,2011,gp:AOqpTOEmFYFMUxvYYHQKFISNWd-HDvTQt9lHa0XvBnoP5z7QMiN62hSgiXH65J9VnGhS-af18ZfH_C-8k-ZeaWM,Clara Wincott,https://play-lh.googleusercontent.com/a-/AOh14GiiUZbucVdbZTmFPQfNyRPiaWME1SXi5rBAbKjp,2021-03-27T11:38:08.702Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOEmFYFMUxvYYHQKFISNWd-HDvTQt9lHa0XvBnoP5z7QMiN62hSgiXH65J9VnGhS-af18ZfH_C-8k-ZeaWM,,Love it,,,,0,"[{'criteria': 'vaf_games_subject_breeding', 'rating': None}, {'criteria': 'vaf_games_genre_dress_up_and_fashion', 'rating': None}, {'criteria': 'vaf_games_intense', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
2012,2012,gp:AOqpTOFFpYeZ6xhpoYiquRxwqG_Rzh0TdT2uTFJz5cT6mNEhh0EBVxdXz-0bjHtgvqhyhOwpU4tbgi73kVCaBG4,Alphas Pack,https://play-lh.googleusercontent.com/a-/AOh14Gh4Zux_AxYRleyN7yeU4Xoo4A1gxWy7QW_iFzOc6E4,2021-04-03T21:54:23.990Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOFFpYeZ6xhpoYiquRxwqG_Rzh0TdT2uTFJz5cT6mNEhh0EBVxdXz-0bjHtgvqhyhOwpU4tbgi73kVCaBG4,,Makes me hungry,,,1.2.0,0,"[{'criteria': 'vaf_games_subject_skateboarding', 'rating': None}, {'criteria': 'vaf_games_exciting', 'rating': None}, {'criteria': 'vaf_games_genre_ball', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
2013,2013,gp:AOqpTOFol0XylNPVCdEmR9HNOxxMfsOy1BHQqL3Ci7Xt4sEqySdTl2AZtH661_cv0jCs35VG9IuNJryzenZO24I,Elizabeth,https://play-lh.googleusercontent.com/a-/AOh14Gi3zRx19RgMPAzQV6d97mp7-lzjXOb_qxhr1TQGnQ,2021-04-16T21:44:41.278Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOFol0XylNPVCdEmR9HNOxxMfsOy1BHQqL3Ci7Xt4sEqySdTl2AZtH661_cv0jCs35VG9IuNJryzenZO24I,,This is awesome... Constantly brings up the memories! It is so easy to master and so fun and no matter what you always want to play it! Thank you devs for this gem of a game!!,,,,0,"[{'criteria': 'vaf_games_happy', 'rating': 1}, {'criteria': 'vaf_games_subject_doctor', 'rating': 2}, {'criteria': 'vaf_games_genre_tile_matching', 'rating': 2}]",air.com.flipline.papaspancakeriatogo,0
2014,2014,gp:AOqpTOHSPmFUTAdn3o6EOoSiGAQpCeeK624a7EhKF3n31dgOJ0q2FEwKaA3BqP8eBchUsj1-MrKxM5wLVA2rf6c,Genesis Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgN9-fDLW6pPFVB8AGD5wKi-bTyq7ifvwkmt9jAYG8,2021-04-21T03:50:58.191Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOHSPmFUTAdn3o6EOoSiGAQpCeeK624a7EhKF3n31dgOJ0q2FEwKaA3BqP8eBchUsj1-MrKxM5wLVA2rf6c,,I love this game but can someone please tell me how to teabags my data to a new phone. I wouldn't want to lose all of my hard work 😭😭,,,1.2.1,6,"[{'criteria': 'vaf_games_simple', 'rating': None}, {'criteria': 'vaf_games_genre_construction_and_management_simulation', 'rating': None}, {'criteria': 'vaf_games_educational', 'rating': None}]",air.com.flipline.papaspancakeriatogo,2
2015,2015,gp:AOqpTOEuDlhKymJlEfiTr1ci6tV_t-9xOjXKohDZJbUyE-xGjpLjjt0zK8_IRK2XDFGHswE2QFUFpNk3TkNYrNo,XxRiverVixenxX,https://play-lh.googleusercontent.com/a-/AOh14GiImti6LLmHkMK7E6Z2EAC0MTEyECLgXpBmXOIYxes,2021-04-28T06:35:37.403Z,5,5,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOEuDlhKymJlEfiTr1ci6tV_t-9xOjXKohDZJbUyE-xGjpLjjt0zK8_IRK2XDFGHswE2QFUFpNk3TkNYrNo,,"I love this game and have been playing these for a long time, it's offline and no ads and only $1.99 so it's perfect.",,,1.2.1,2,"[{'criteria': 'vaf_games_genre_bubble_shooter', 'rating': 2}, {'criteria': 'vaf_games_subject_surfing', 'rating': 2}, {'criteria': 'vaf_games_cute', 'rating': 1}]",air.com.flipline.papaspancakeriatogo,0
2016,2016,gp:AOqpTOEZPBChGzUSzpCrStUF4AMyfB3og8lc8hkzNhLgvHqk4yOxtwo1ju8k12MW14K3rRam3RcuctrO7xWklGE,Nataliya Bachinskaya,https://play-lh.googleusercontent.com/a-/AOh14GicR5QcOC4nKcCQ_QyLlccE2nWGl-5OWim8mvDF5Q,2020-02-01T07:12:11.985Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOEZPBChGzUSzpCrStUF4AMyfB3og8lc8hkzNhLgvHqk4yOxtwo1ju8k12MW14K3rRam3RcuctrO7xWklGE,,"I like the game, but... I have a glitch on the Drink station when it doesn't show the pictures or text! Please fix it!",,,1.2.0,4,"[{'criteria': 'vaf_games_genre_bubble_shooter', 'rating': 2}, {'criteria': 'vaf_games_subject_bicycle', 'rating': 2}, {'criteria': 'vaf_games_interactive', 'rating': 1}]",air.com.flipline.papaspancakeriatogo,1
2017,2017,gp:AOqpTOFbhTrnaWhbBK2z5xX0oPuKPbUTjjmlzI1mAV--0fQFyy4r8UFOIeUPLheyAeX0kzW4C8eB2cefl2QxR_A,Taylor Angel,https://play-lh.googleusercontent.com/a-/AOh14Gj2jXUv8yb0W8pfXd8qpVBPLqCoyB2lO3Kw2ZyWkw,2018-12-03T15:03:07.240Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOFbhTrnaWhbBK2z5xX0oPuKPbUTjjmlzI1mAV--0fQFyy4r8UFOIeUPLheyAeX0kzW4C8eB2cefl2QxR_A,,Obsessed! I play at least 2 or 3 game days per day everyday. Great workout for my brain,,,1.0.0,8,"[{'criteria': 'vaf_games_genre_artillery', 'rating': 2}, {'criteria': 'vaf_games_multi_player_friends', 'rating': 2}, {'criteria': 'vaf_games_silly', 'rating': 3}]",air.com.flipline.papaspancakeriatogo,0
2018,2018,gp:AOqpTOHipRMeTYiWJ7S269FbTqHBcF_vXDHzwzWkiZDAh2LiWniMCB5XP8gtROpqW1YH0Cjh7zkwU37IDWpPHTg,Dom Hamilton,https://play-lh.googleusercontent.com/a-/AOh14Gj9WrWgFC8HnaTuXkygz_69uMlQkhZQvGWuyDXduA,2020-08-21T15:37:53.842Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOHipRMeTYiWJ7S269FbTqHBcF_vXDHzwzWkiZDAh2LiWniMCB5XP8gtROpqW1YH0Cjh7zkwU37IDWpPHTg,,Love the game,,,1.2.0,1,"[{'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
2019,2019,gp:AOqpTOHuXLQEfhyNevFLfi5UKhPEKARfmz0Mk8ZqTRaACEv1A7XQiLiA3xXPF2u-rcnzF7h80dzM3xkk3_C57vY,Lucy Evans,https://play-lh.googleusercontent.com/a-/AOh14GiF-p1NKVF7FMF2vjqhNfOsxa2zBmU57R_DgGl3qA,2019-05-23T16:18:02.119Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOHuXLQEfhyNevFLfi5UKhPEKARfmz0Mk8ZqTRaACEv1A7XQiLiA3xXPF2u-rcnzF7h80dzM3xkk3_C57vY,,good but is thrustrating,,,1.1.0,1,"[{'criteria': 'vaf_games_subject_track_and_field', 'rating': None}, {'criteria': 'vaf_games_happy', 'rating': None}, {'criteria': 'vaf_games_exciting', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
2020,2020,gp:AOqpTOGturAS-oEg9qWqo6leIDEKrJ4eNdSqS_del6x6onaX6StkGpbhOmxqVZ8nIBWy2qNDb8oRyXPK5JJYICQ,sonna shin,https://play-lh.googleusercontent.com/a-/AOh14GjIQl_idxppIx4vZ2q10KW696i8RHpbCPJ9Ye2OGA,2019-08-17T10:32:18.769Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOGturAS-oEg9qWqo6leIDEKrJ4eNdSqS_del6x6onaX6StkGpbhOmxqVZ8nIBWy2qNDb8oRyXPK5JJYICQ,,"i love this game very much! sadly, we can't transfer our saved data once we change to another device. it'll be great if a 'connect to google acc' exist. :(",,,1.2.0,11,"[{'criteria': 'vaf_games_genre_sim_racing', 'rating': None}, {'criteria': 'vaf_games_subject_kart', 'rating': None}, {'criteria': 'vaf_games_feature_leaderboard', 'rating': None}]",air.com.flipline.papaspancakeriatogo,2
2021,2021,gp:AOqpTOEbdVLp2HTMKOF-uhR7Gt5kswvWWBj7T0ib2QurYXmNbz3JJ3MIWDqps7wRevBnHAMgsRQCuzLJ_6He45o,Rachelle Grace Julia,https://play-lh.googleusercontent.com/a-/AOh14GgPPXpEBeYA24cZzaKv3l9LaYJc_fivhUUUNBd1pg,2019-08-15T14:52:00.121Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOEbdVLp2HTMKOF-uhR7Gt5kswvWWBj7T0ib2QurYXmNbz3JJ3MIWDqps7wRevBnHAMgsRQCuzLJ_6He45o,,very cool they olso upgrade it has delivery 😅,,,1.1.0,2,"[{'criteria': 'vaf_games_subject_track_and_field', 'rating': None}, {'criteria': 'vaf_games_addictive', 'rating': None}, {'criteria': 'vaf_games_genre_restaurant', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
2022,2022,gp:AOqpTOFNita-BBy6GTmlSKVciNc8dMcvC-ZsMDHa3rbey0n4193hm0a_uYw04pXqxTlPcZvxg6Ua31ie_zSmYII,VideoDay_Dad,https://play-lh.googleusercontent.com/a-/AOh14Git6W-B1UTxXafeNPRgYtKVR4s5p_JNpQV6FaTJzLE,2019-10-24T14:41:08.384Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOFNita-BBy6GTmlSKVciNc8dMcvC-ZsMDHa3rbey0n4193hm0a_uYw04pXqxTlPcZvxg6Ua31ie_zSmYII,,Good,,,1.2.0,1,"[{'criteria': 'vaf_games_subject_prank', 'rating': None}, {'criteria': 'vaf_games_multi_player_v2', 'rating': None}, {'criteria': 'vaf_games_funny', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
2023,2023,gp:AOqpTOEHCLuCE4grUDcexpXwv325WkgAEb1iNLHUd01ZzXI5RGmIiSLTKhH8bjcsu1yOqJWeZTIFB9D9nEGabyc,ets yda,https://play-lh.googleusercontent.com/a-/AOh14Gi69iJbW5i0mivnIxX24r2DbpfMA6jn7ltUg3_RRw,2019-06-04T03:05:45.225Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOEHCLuCE4grUDcexpXwv325WkgAEb1iNLHUd01ZzXI5RGmIiSLTKhH8bjcsu1yOqJWeZTIFB9D9nEGabyc,,some BUG still occur,,,1.1.0,1,"[{'criteria': 'vaf_games_beautiful', 'rating': None}, {'criteria': 'vaf_games_subject_bmx', 'rating': None}, {'criteria': 'vaf_games_sad', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
2024,2024,gp:AOqpTOGB_TeWEOm87eIS-JBNDHeF2MP4g8seslxZLqOFRHB8ro39MzNocHN2U48Z9Nc5UwJB0LcxsjM-bkyBSo4,Natalia Dudek,https://play-lh.googleusercontent.com/a/AATXAJz26emuVxZL3YWUQ_gPIkDWSV60uro7a-_4Rjnq=mo,2019-07-25T07:51:38.283Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOGB_TeWEOm87eIS-JBNDHeF2MP4g8seslxZLqOFRHB8ro39MzNocHN2U48Z9Nc5UwJB0LcxsjM-bkyBSo4,,Fun game! Brings me back to my childhood memories! Would recommend. The only thing which is annoying is that you cannot save your progress on multiple devices. I lost all my progress as I switched phones. It'd be nice if the game logs into Facebook or Google play to save your progress!,,,1.1.0,9,"[{'criteria': 'vaf_games_multi_player_friends', 'rating': 3}, {'criteria': 'vaf_games_silly', 'rating': 3}, {'criteria': 'vaf_games_subject_boating', 'rating': 2}]",air.com.flipline.papaspancakeriatogo,2
2025,2025,gp:AOqpTOHHC9gcBifr15SmC9VM7etlw7xRr9COO2Ja9gEbp0eRP-IC20nNA8iz1QFiLd0ZAeo_QC15Ioesb7gXgEc,Micca,https://play-lh.googleusercontent.com/a-/AOh14GjLryVGY1JR37Lw5Y2IGLgME8Cwb41deu4u6T3oug,2019-12-06T18:39:56.743Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOHHC9gcBifr15SmC9VM7etlw7xRr9COO2Ja9gEbp0eRP-IC20nNA8iz1QFiLd0ZAeo_QC15Ioesb7gXgEc,,"Different but just as good! the sliding for the toppings is quite new to me, but I'm learning. the main game is more difficult to me, but the mini games are easier. I played all the PC games and love them, it would be so cool to see them move to a platform such as Steam since flash is shutting down in June 2020. looking forward to a sushi - to - go game!",,,1.2.0,78,"[{'criteria': 'vaf_games_subject_motorcycle', 'rating': 2}, {'criteria': 'vaf_games_genre_tycoon', 'rating': 2}, {'criteria': 'vaf_games_multi_player_v2', 'rating': 2}]",air.com.flipline.papaspancakeriatogo,0
2026,2026,gp:AOqpTOF68rIFh3paTgIvKk71bGYtnzflTRfzvUbI1ehDroN3UfzCRyFQ1PTOH0U3-JwZ6D4r2qRaB9gPmmPMFkM,Shambria Trimble,https://play-lh.googleusercontent.com/a-/AOh14GgyW7uRpKkA1a4MA6uwRG4pJ_u3rNkkErDMCKPlLQ,2018-12-23T00:03:06.424Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOF68rIFh3paTgIvKk71bGYtnzflTRfzvUbI1ehDroN3UfzCRyFQ1PTOH0U3-JwZ6D4r2qRaB9gPmmPMFkM,,i like it a lot and i think there should be a coffe shop game next or make the sushi computer game into an app,,,1.0.0,4,"[{'criteria': 'vaf_games_multi_player_friends', 'rating': 1}, {'criteria': 'vaf_games_connectivity_required_before_first_use', 'rating': 2}, {'criteria': 'vaf_games_realistic', 'rating': 1}]",air.com.flipline.papaspancakeriatogo,0
2027,2027,gp:AOqpTOEb6UcxytxxfecunO1VZjXT40tuZuxutKXYNUmGGinZu4Rm7c3zq6cporMaoaOVhUKuLlxd_41Lqxh5evc,Shelley Thomas,https://play-lh.googleusercontent.com/a/AATXAJwDSG4Bdh8YHyYzlxEXUNLjp5hEXMlgSAQs95ZS=mo,2019-06-03T15:43:46.610Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOEb6UcxytxxfecunO1VZjXT40tuZuxutKXYNUmGGinZu4Rm7c3zq6cporMaoaOVhUKuLlxd_41Lqxh5evc,,Good game. Sometimes a little rusty. NO FREE SAMPLES! Pancakes will dissappear,,,,1,"[{'criteria': 'vaf_games_rating_controls', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
2028,2028,gp:AOqpTOHWJlXxqxT5uwOg31_hQP8THsDgqabzUwTm3OXDY5cGuBc_bPrNTMgdYCygJ3UpjbXNhWnjESmyzCQqZMI,person mcperson,https://play-lh.googleusercontent.com/a/AATXAJzKcbo9wHlGGnSwA1LjmJM3BZxnZduFvgTJbFDC=mo,2018-11-18T18:26:09.417Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOHWJlXxqxT5uwOg31_hQP8THsDgqabzUwTm3OXDY5cGuBc_bPrNTMgdYCygJ3UpjbXNhWnjESmyzCQqZMI,,I really happy with how this game came out. Its alot better then the scoops game and fixed the things scoops did poorly on and this was my favorite flash game on the computer.,,,1.0.0,15,"[{'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
2029,2029,gp:AOqpTOGkrWw0BnvjvQVzR8ZMdQSqxdC4fBaKvUiXZiFUkFA7Aykt3zrGua5nQ0JstjDmotgRsnFQ6EQ6z2ZZvKs,bury ma cock in her,https://play-lh.googleusercontent.com/a-/AOh14GhnaKAP_iit1EXtQ03gZy6GcOFCP8mUFW-7VIzcAg,2019-11-25T02:56:45.841Z,4,4,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo&reviewId=gp:AOqpTOGkrWw0BnvjvQVzR8ZMdQSqxdC4fBaKvUiXZiFUkFA7Aykt3zrGua5nQ0JstjDmotgRsnFQ6EQ6z2ZZvKs,,I like this app but it doesn't have the same features as the computer and I hope that I can get a refund,,,,1,"[{'criteria': 'vaf_games_rating_gameplay', 'rating': None}, {'criteria': 'vaf_games_rating_graphics', 'rating': None}, {'criteria': 'vaf_games_rating_controls', 'rating': None}]",air.com.flipline.papaspancakeriatogo,0
